c_first_name,c_last_name,c_preferred_cust_flag,c_salutation,cnt,ss_ticket_number
Julia,Wall,N,Mrs.,15,149177854
Kerri,Wall,Y,Dr.,15,234234418
Manuel,Wall,N,Mr.,16,105443687
Michaela,Wall,N,Dr.,15,134552342
Phoebe,Wall,N,Ms.,15,140328594
Phyllis,Wall,N,Dr.,15,26918457
Terri,Wall,Y,Mrs.,15,72710278
Thad,Wall,N,Mr.,15,166749930
Alayna,Wallace,N,Miss,15,100218177
Alex,Wallace,N,Dr.,15,59637612
Amanda,Wallace,Y,Dr.,15,42791321
Amy,Wallace,N,Ms.,15,91158533
Andrew,Wallace,Y,Dr.,16,93556586
Anna,Wallace,N,Dr.,15,102253666
Arthur,Wallace,Y,Ms.,15,117381733
Barbara,Wallace,N,Miss,15,76803948
Boyce,Wallace,Y,Dr.,16,58954758
Brenda,Wallace,Y,Ms.,16,153688318
Brenda,Wallace,N,Ms.,15,126233858
Buddy,Wallace,Y,Dr.,15,210591970
Carol,Wallace,N,Sir,15,117956577
Charlene,Wallace,N,Miss,15,73268027
Charles,Wallace,Y,Dr.,16,127588057
Clara,Wallace,N,Dr.,15,223361615
Clara,Wallace,Y,Ms.,15,122277929
Cliff,Wallace,Y,Dr.,15,176311566
Cory,Wallace,Y,Dr.,15,159437534
Cristi,Wallace,Y,Mrs.,16,214563626
Crystal,Wallace,Y,Dr.,16,58967703
Daniel,Wallace,N,Dr.,16,216394227
Danielle,Wallace,N,Mrs.,15,144313445
David,Wallace,Y,Dr.,16,93402501
David,Wallace,Y,Mr.,15,114643674
David,Wallace,Y,Sir,15,90564324
David,Wallace,Y,Sir,15,171909196
Delia,Wallace,N,Miss,15,42393346
Denise,Wallace,N,Mrs.,16,165055763
Donald,Wallace,Y,Mr.,16,9028824
Donald,Wallace,N,Sir,15,101743687
Donna,Wallace,N,Dr.,16,239919105
Donna,Wallace,Y,Miss,15,206926704
Elizabeth,Wallace,N,Dr.,15,168260899
Elizabeth,Wallace,N,Ms.,15,2735389
Emily,Wallace,Y,Miss,15,133489070
Fermin,Wallace,Y,Dr.,15,225837437
Francesca,Wallace,N,Mrs.,15,95736508
Gloria,Wallace,N,Ms.,15,192132362
Gregory,Wallace,N,Sir,16,52686324
Harriet,Wallace,Y,Ms.,15,93422129
Hazel,Wallace,Y,Dr.,15,156512253
Howard,Wallace,N,Dr.,15,155795333
Jacqueline,Wallace,N,Ms.,15,138356969
James,Wallace,Y,Dr.,15,1243787
Jeremy,Wallace,N,Sir,16,83686474
Jessica,Wallace,N,Ms.,15,214834056
Jim,Wallace,N,Sir,16,90489641
John,Wallace,Y,Dr.,15,75709150
John,Wallace,Y,Mr.,16,169890492
John,Wallace,Y,Mr.,16,212167588
John,Wallace,N,Mr.,15,7678361
John,Wallace,N,Mr.,16,199852385
Justin,Wallace,N,Dr.,16,25430510
Kathleen,Wallace,Y,Mrs.,16,40439287
Kenneth,Wallace,Y,Sir,15,7542506
Kevin,Wallace,N,Sir,15,182099695
Larry,Wallace,N,Dr.,16,24432387
Lauretta,Wallace,N,Miss,16,87783688
Layla,Wallace,Y,Ms.,15,136115454
Lee,Wallace,N,Mr.,15,45229718
Linda,Wallace,Y,Miss,15,73136740
Lori,Wallace,Y,Mrs.,15,140554956
Margarita,Wallace,N,Ms.,16,118796704
Marian,Wallace,N,Mrs.,15,20853615
Marian,Wallace,N,Mrs.,15,229266421
Mark,Wallace,Y,Mr.,15,60771936
Mark,Wallace,N,Sir,15,223412328
Marshall,Wallace,N,Dr.,15,47240331
Maryann,Wallace,N,Miss,15,153959239
Matilda,Wallace,N,Mrs.,15,54850254
Matthew,Wallace,Y,Dr.,15,215903881
Mildred,Wallace,N,Dr.,15,171354369
Myrtle,Wallace,Y,Miss,15,234165871
Neva,Wallace,Y,Ms.,15,54220878
Norma,Wallace,Y,Dr.,15,91366524
Paul,Wallace,N,Mr.,15,24207947
Paul,Wallace,Y,Sir,15,101775158
Paul,Wallace,Y,Sir,16,187784925
Peter,Wallace,Y,Sir,16,180178025
Philip,Wallace,N,Dr.,15,70529147
Ramon,Wallace,N,Mr.,15,52662096
Richard,Wallace,N,Sir,15,48696265
Richard,Wallace,N,Sir,15,141900550
Robert,Wallace,N,Dr.,16,32498527
Rose,Wallace,Y,Dr.,15,11932682
Rosie,Wallace,N,Miss,16,20272547
Ruby,Wallace,N,Miss,16,140441054
Ruby,Wallace,,,16,46020556
Russell,Wallace,N,Mr.,15,160301407
Ruth,Wallace,N,Dr.,15,11371353
Samuel,Wallace,Y,Dr.,15,184280377
Samuel,Wallace,N,Mr.,15,222327548
Sarah,Wallace,N,Dr.,16,212827160
Sarah,Wallace,Y,Miss,15,152824871
Sheree,Wallace,N,Ms.,15,90654769
Shon,Wallace,Y,Dr.,15,133649385
Stanley,Wallace,N,Dr.,16,132136449
Steve,Wallace,N,Mr.,15,121026979
Susan,Wallace,Y,Miss,16,113855311
Susan,Wallace,N,Miss,15,174922006
Teresa,Wallace,N,Miss,15,184414932
Terry,Wallace,Y,Mr.,15,128774276
Thea,Wallace,N,Mrs.,15,117824105
Theodore,Wallace,N,Dr.,16,101693609
Therese,Wallace,N,Dr.,15,228980035
Thomas,Wallace,N,Dr.,15,112206075
Tommy,Wallace,N,Sir,15,216490635
Toni,Wallace,N,Ms.,15,124727910
Vincent,Wallace,Y,Dr.,15,143991642
Virgil,Wallace,N,Mr.,16,121393316
Virginia,Wallace,Y,Mrs.,15,120631931
Wanda,Wallace,N,Mrs.,15,130349423
William,Wallace,Y,Sir,16,147738075
William,Wallace,Y,Sir,15,230346581
Willie,Wallace,N,Mr.,15,83665466
Winston,Wallace,N,Sir,15,69992129
Yu,Wallace,N,Miss,16,237063460
,Wallace,N,Dr.,15,35109068
,Wallace,,Sir,15,102829392
Ann,Wallen,N,Dr.,15,976716
Jose,Wallen,N,Sir,15,14759206
Jose,Wallen,Y,,15,131771673
Robert,Wallen,Y,Mr.,16,40992777
Andrew,Waller,Y,Ms.,15,30449029
Barbara,Waller,N,Mrs.,15,125911568
Brent,Waller,N,Mr.,16,20883640
Celia,Waller,N,Mrs.,15,118818273
Cindy,Waller,Y,Ms.,16,25444445
Deborah,Waller,N,Ms.,15,216532049
Evangelina,Waller,Y,Mrs.,15,106286096
Howard,Waller,Y,Sir,15,121767866
Joann,Waller,Y,Mrs.,16,239990224
Marie,Waller,Y,Mrs.,16,205838460
Samantha,Waller,N,Mrs.,16,110949991
Sandra,Waller,Y,Miss,15,57349614
Stephen,Waller,Y,Sir,15,142343989
,Waller,Y,Dr.,15,72682950
,Waller,,,16,61553547
Kenneth,Wallin,N,Dr.,15,113590808
Anna,Walling,Y,Dr.,16,81100986
Antonio,Walling,Y,Ms.,15,64724955
James,Walling,N,Dr.,15,200129895
Karrie,Walling,N,Dr.,15,1908366
Kevin,Walling,Y,Dr.,15,224619642
Pamela,Walling,Y,Miss,15,161642868
Elmer,Wallis,N,Dr.,15,209682466
Glen,Wallis,Y,Dr.,15,214480502
Helen,Wallis,N,Mrs.,15,79411309
Lois,Wallis,,Dr.,15,202617319
Micheal,Wallis,Y,Dr.,16,229160211
Nita,Wallis,Y,Ms.,15,11967226
Philip,Wallis,N,Mr.,15,2970318
Ronald,Wallis,N,Dr.,15,163573136
Walter,Wallis,N,Mr.,15,106711687
Ada,Walls,Y,Dr.,16,235189977
Bryon,Walls,Y,Mr.,15,145360924
Charlotte,Walls,Y,Miss,15,56774910
Daryl,Walls,Y,Dr.,15,138435806
David,Walls,Y,Sir,16,197518452
Doreatha,Walls,N,Mrs.,15,30590198
Eileen,Walls,N,Dr.,15,17937551
Emily,Walls,Y,Dr.,15,59256493
Helen,Walls,N,Ms.,15,126997692
James,Walls,Y,Dr.,15,31696830
James,Walls,Y,Sir,15,142088426
Jeff,Walls,N,Mr.,15,10871724
Joshua,Walls,Y,Sir,15,5524575
Juanita,Walls,N,Ms.,16,111499801
Leilani,Walls,Y,Miss,15,17088527
Linda,Walls,Y,Ms.,15,187819
Lucille,Walls,Y,Mrs.,15,37252337
Marla,Walls,Y,Ms.,15,3866232
Matthew,Walls,Y,Sir,15,173812785
Michael,Walls,Y,Dr.,15,163048955
Michael,Walls,N,Mr.,16,133872478
Nicki,Walls,Y,Miss,15,67590176
Odis,Walls,Y,Dr.,15,211734737
Richard,Walls,N,Mr.,15,216348461
Robert,Walls,N,Sir,15,167167781
Roger,Walls,N,Dr.,15,26615174
Steve,Walls,Y,Mr.,15,210941316
Walter,Walls,Y,Sir,16,231153762
Adolph,Walsh,Y,Mr.,16,107687328
Andrew,Walsh,Y,Dr.,16,217597126
Beverly,Walsh,N,Ms.,15,224096586
Brandon,Walsh,N,Sir,15,147562281
Breanna,Walsh,Y,Ms.,15,54344669
Clinton,Walsh,N,Mr.,15,62235030
Colleen,Walsh,Y,Dr.,15,141404751
Danny,Walsh,Y,Mr.,15,214595498
Darrell,Walsh,Y,Sir,15,221059670
David,Walsh,Y,Sir,15,116842527
Don,Walsh,Y,Dr.,15,10230282
Donald,Walsh,Y,Sir,15,158711639
Donte,Walsh,N,Dr.,16,233900400
Edward,Walsh,Y,Dr.,15,67165581
Gertrude,Walsh,N,Ms.,15,26530526
Herbert,Walsh,N,Mr.,15,81508086
Jaclyn,Walsh,Y,Mrs.,16,74459217
Jose,Walsh,N,Mr.,15,169427085
Juanita,Walsh,Y,Miss,15,164839918
Lisa,Walsh,N,Mrs.,16,172319423
Marcia,Walsh,N,Mrs.,15,55464895
Miguel,Walsh,Y,Mr.,15,194550225
Paul,Walsh,N,Sir,15,63749444
Philip,Walsh,Y,Sir,15,221000292
Rebecca,Walsh,N,Mrs.,15,232140912
Ricardo,Walsh,Y,Mr.,15,23548716
Ricardo,Walsh,N,Sir,15,57058253
Richard,Walsh,N,Mr.,16,229783652
Robert,Walsh,N,Dr.,16,81768970
Robert,Walsh,N,Mr.,15,110450794
Rose,Walsh,N,Dr.,16,212280542
Ted,Walsh,N,Dr.,16,92097170
Timothy,Walsh,N,Dr.,16,162793636
Trisha,Walsh,Y,Miss,15,190113189
Vera,Walsh,Y,Dr.,16,217012738
Yvette,Walsh,N,Miss,16,132089179
,Walsh,N,Mr.,15,13323927
,Walsh,,,15,149296612
Angela,Walston,Y,Ms.,16,26746219
Delbert,Walston,Y,Sir,15,102950218
Eric,Walston,N,Dr.,15,119321745
Phillip,Walston,Y,Sir,16,57682834
Amy,Walter,N,Ms.,15,175026763
Charles,Walter,Y,Dr.,16,81290133
David,Walter,N,Dr.,16,204370427
David,Walter,Y,Mr.,15,31057722
Eugene,Walter,N,Sir,15,139462253
Glen,Walter,N,Sir,15,11799064
Jane,Walter,N,Mrs.,16,28320768
Kirk,Walter,N,Sir,15,192992283
Kristi,Walter,Y,Ms.,15,227298820
Paris,Walter,N,Sir,15,75368153
Rachel,Walter,Y,Miss,15,215234774
Rodrick,Walter,N,Dr.,15,70323069
Rufus,Walter,Y,Dr.,15,221896009
Stephen,Walter,Y,Dr.,15,38382572
,Walter,N,Miss,16,134446969
,Walter,N,Miss,15,175089185
Albert,Walters,N,Dr.,15,7102895
Allen,Walters,N,Miss,15,205819426
Andrew,Walters,Y,Miss,16,68966600
Anthony,Walters,N,Ms.,16,99400392
Becky,Walters,Y,Dr.,15,202011289
Ben,Walters,N,Mr.,15,224106881
Carrie,Walters,Y,Ms.,15,151656602
Christopher,Walters,N,Mr.,15,5390139
Clarence,Walters,N,Dr.,15,125033612
Daniel,Walters,Y,Sir,15,75473779
David,Walters,Y,Mr.,15,188528109
Dionne,Walters,Y,Miss,16,123564879
Edgar,Walters,Y,Mr.,15,105638582
Eleanor,Walters,Y,Ms.,16,183233173
Ella,Walters,Y,Dr.,15,102392328
Elnora,Walters,Y,Mrs.,15,172730321
Evelyn,Walters,N,Ms.,15,113945834
Evelyn,Walters,N,Ms.,15,173620487
George,Walters,N,Dr.,16,177827419
Gregg,Walters,Y,Sir,15,22519780
Gregory,Walters,Y,Sir,15,169825455
Harold,Walters,Y,Mr.,15,124013710
Harold,Walters,N,Mr.,16,191189345
Harry,Walters,Y,Sir,16,184366093
Hosea,Walters,Y,Sir,15,7736663
James,Walters,N,Mr.,15,12371130
James,Walters,N,Mr.,15,227610908
Jean,Walters,Y,Sir,15,158174504
Jeannette,Walters,Y,Miss,15,4292446
Jeff,Walters,N,Mr.,15,63971617
Joanne,Walters,N,Miss,15,126434905
John,Walters,Y,Mr.,15,17040250
John,Walters,Y,Sir,16,187375510
John,Walters,N,Sir,15,188314973
Kathleen,Walters,Y,Mrs.,15,141704458
Kayla,Walters,Y,Miss,15,55267665
Keith,Walters,Y,Mr.,15,112484151
Keith,Walters,N,Mr.,15,67615146
Kenneth,Walters,N,Sir,16,47576073
Kimberly,Walters,Y,Miss,15,52145113
Laura,Walters,Y,Ms.,15,181700280
Lisa,Walters,N,Dr.,15,29511952
Martin,Walters,N,Dr.,15,226327288
Melinda,Walters,Y,Mrs.,16,177454578
Nell,Walters,Y,Miss,15,158480599
Nicholas,Walters,Y,Dr.,15,64138845
Nina,Walters,N,Mrs.,15,168815184
Norma,Walters,Y,Dr.,15,192863279
Olga,Walters,N,Dr.,16,100751321
Paul,Walters,N,Dr.,15,186323269
Ramon,Walters,Y,Sir,15,116335090
Raymond,Walters,Y,Mr.,16,74841548
Richard,Walters,Y,Sir,15,181861315
Robert,Walters,N,Mr.,16,173907468
Roosevelt,Walters,N,Mr.,15,234915642
Russell,Walters,Y,Sir,16,108954866
Samantha,Walters,Y,Mrs.,16,124652719
Samuel,Walters,Y,Sir,16,88995215
Scott,Walters,N,Dr.,16,85059551
Terry,Walters,N,Mr.,15,34244985
Todd,Walters,N,Sir,15,236117977
Wendy,Walters,Y,Dr.,15,208658432
Allen,Walton,N,Ms.,15,134165195
Andrew,Walton,Y,Dr.,15,101332578
Anita,Walton,N,Mrs.,15,11547420
Barbara,Walton,N,Miss,15,957070
Brittany,Walton,N,Ms.,15,56171654
Clyde,Walton,N,Dr.,16,229764529
Dale,Walton,N,Dr.,15,62663059
Debra,Walton,N,Ms.,16,26572570
Diana,Walton,Y,Dr.,15,205280879
Dorothy,Walton,Y,Ms.,16,46388719
Dustin,Walton,Y,Mr.,15,163708524
Edith,Walton,N,Dr.,16,144738774
Edna,Walton,N,Miss,15,46311407
Elizabeth,Walton,N,Miss,15,139861643
Ellen,Walton,N,Ms.,16,225320865
Eugenia,Walton,Y,Ms.,15,205581712
Frank,Walton,Y,Dr.,15,210015397
Heidi,Walton,N,Miss,16,90462897
Helen,Walton,Y,Ms.,15,34540578
James,Walton,Y,Mr.,16,162127605
Jason,Walton,N,Dr.,15,51013111
Jean,Walton,Y,Dr.,15,182246233
Jeffrey,Walton,N,Dr.,15,145006247
Jeniffer,Walton,Y,Dr.,15,179122321
Jennifer,Walton,N,Miss,15,157744910
Jim,Walton,Y,Sir,15,222411366
John,Walton,N,Dr.,16,114169551
Jonathan,Walton,N,Mr.,15,142028698
Joseph,Walton,Y,Dr.,16,20809094
Kristy,Walton,Y,Ms.,16,182842346
Lori,Walton,Y,Dr.,15,127834279
Margaret,Walton,Y,Miss,16,192566264
Melanie,Walton,Y,Ms.,15,98107038
Myrtie,Walton,N,Dr.,15,33231871
Pam,Walton,Y,Ms.,15,70305626
Paula,Walton,Y,Ms.,15,179161615
Richard,Walton,Y,Sir,15,195483501
Ricky,Walton,Y,Mr.,15,106454277
Rita,Walton,Y,Ms.,16,164768924
Robert,Walton,Y,Mr.,15,172325698
Salvatore,Walton,Y,Sir,15,141084869
Shawn,Walton,Y,Dr.,15,10878877
Stephanie,Walton,N,Miss,15,45065059
Tara,Walton,N,Mrs.,15,111371007
Thomas,Walton,Y,Dr.,15,181915296
Thomas,Walton,N,Dr.,15,182474035
Timmy,Walton,N,Sir,16,66268456
Troy,Walton,Y,Sir,15,38326028
William,Walton,Y,Sir,15,108047313
,Walton,,,16,84763142
Abraham,Wampler,Y,Sir,15,44286528
Jerald,Wampler,Y,Mr.,15,129543552
Virginia,Wampler,N,Mrs.,15,94993316
Warren,Wampler,Y,Mr.,15,33149195
Alejandro,Wang,N,Mr.,15,182355903
Barbara,Wang,N,Ms.,15,186609597
Betty,Wang,N,Miss,15,136611919
Bridget,Wang,Y,Mrs.,15,44848363
Diana,Wang,Y,Miss,15,124699266
Diane,Wang,Y,Ms.,15,7763931
Heidi,Wang,N,Mrs.,16,13950662
Jay,Wang,,,15,130083971
Kathleen,Wang,Y,Mrs.,15,59858429
Linda,Wang,Y,Mrs.,15,210990094
Matthew,Wang,Y,Sir,15,182073011
Patrick,Wang,N,Sir,16,40930628
Ronda,Wang,N,Miss,15,70782916
William,Wang,Y,Sir,16,39856687
Adam,Ward,N,Mrs.,16,155517222
Adele,Ward,Y,Miss,15,29815786
Allen,Ward,Y,Miss,15,106525008
Almeda,Ward,N,Miss,16,88226243
Angela,Ward,N,Ms.,16,77929919
Anthony,Ward,Y,Dr.,15,174474981
Anthony,Ward,N,Mrs.,15,22788165
Anthony,Ward,N,Ms.,15,71762924
Barbara,Ward,N,Dr.,15,3573862
Barbara,Ward,N,Dr.,15,109148162
Benjamin,Ward,Y,Dr.,15,233960335
Bernardo,Ward,N,Dr.,15,34703202
Bernice,Ward,N,Ms.,15,109682505
Bobby,Ward,Y,Sir,15,222109790
Bonnie,Ward,N,Mrs.,16,199668436
Brenda,Ward,Y,Ms.,15,79261733
Brendan,Ward,Y,Mr.,15,27627670
Brent,Ward,Y,Dr.,15,41845706
Brian,Ward,N,Mr.,15,213953801
Brian,Ward,Y,Sir,15,4276828
Carissa,Ward,Y,Mrs.,15,18347722
Carla,Ward,Y,Mrs.,15,185715517
Carolee,Ward,Y,Dr.,16,108800736
Carolyn,Ward,N,Ms.,15,213241847
Catherine,Ward,Y,Ms.,15,138265905
Cathy,Ward,Y,Miss,15,187487014
Charles,Ward,Y,Dr.,16,147653676
Charles,Ward,N,Mr.,15,20113402
Christopher,Ward,Y,Dr.,15,229066373
Colette,Ward,N,Miss,15,195197182
Crystal,Ward,Y,Dr.,16,30247751
Dan,Ward,N,Dr.,15,129473436
Daniel,Ward,Y,Dr.,15,220181427
Daniel,Ward,Y,Mr.,16,183836451
Danielle,Ward,N,Mrs.,16,57637311
Danny,Ward,N,Mr.,15,114236456
Darwin,Ward,Y,Mr.,15,28970455
Dawn,Ward,N,Mrs.,16,218088694
Debbie,Ward,Y,Mrs.,16,121030512
Deborah,Ward,N,Mrs.,15,58347569
Debra,Ward,N,Ms.,16,98503717
Denise,Ward,N,Dr.,15,32515125
Dennis,Ward,N,Mr.,15,111012614
Dennis,Ward,N,Sir,15,3242134
Diana,Ward,Y,Dr.,15,53215547
Diane,Ward,N,Dr.,15,157325981
Dianna,Ward,N,Dr.,16,112165293
Dina,Ward,Y,Ms.,15,191123219
Donna,Ward,N,Ms.,15,201758976
Doretha,Ward,N,Ms.,15,94339587
Eddie,Ward,N,Sir,16,129995600
Eduardo,Ward,N,Mr.,15,132834128
Edward,Ward,N,Dr.,15,221090000
Edward,Ward,N,Dr.,15,236160017
Elizabeth,Ward,N,Mrs.,16,63084211
Elyse,Ward,,,15,182857700
Emily,Ward,Y,Ms.,15,78376742
Eric,Ward,N,Dr.,15,165923105
Ernest,Ward,Y,Dr.,15,91067532
Ernest,Ward,Y,Mr.,15,205860710
Ernesto,Ward,Y,Sir,15,134004796
Esther,Ward,Y,Ms.,16,27567740
Evelyn,Ward,N,Dr.,15,81183623
Fern,Ward,N,Miss,16,194661119
Fernando,Ward,Y,Mr.,15,76953527
Fernando,Ward,Y,Sir,16,140878837
Francis,Ward,N,Dr.,15,217560375
George,Ward,Y,Mr.,15,87559169
George,Ward,N,Mr.,16,195898064
Gilbert,Ward,N,Dr.,15,99640559
Gladys,Ward,N,Mrs.,15,110924797
Gregory,Ward,Y,Dr.,15,130280071
Gregory,Ward,Y,Dr.,16,149670298
Harold,Ward,Y,Dr.,15,119984201
Hattie,Ward,Y,Ms.,15,193811622
Hazel,Ward,,,16,152919247
Helen,Ward,N,Mrs.,16,41161876
Henry,Ward,N,Sir,15,205583631
Ina,Ward,N,Ms.,15,32513321
Irma,Ward,Y,Miss,16,169547155
Jacklyn,Ward,Y,Dr.,16,93057307
Jacob,Ward,N,Sir,15,158782316
Jacqualine,Ward,N,Ms.,15,52687711
James,Ward,Y,Dr.,15,76078798
James,Ward,Y,Sir,15,57976760
Jane,Ward,N,Dr.,15,72315044
Jane,Ward,N,Ms.,15,43222933
Janelle,Ward,Y,Dr.,15,138522522
Janey,Ward,N,Miss,15,90190131
Janice,Ward,Y,Mrs.,16,32049801
Jason,Ward,Y,Dr.,15,198515366
Jason,Ward,N,Mr.,15,19300906
Jeffrey,Ward,N,Dr.,15,186203846
Jerry,Ward,N,Mr.,15,57147144
Jessie,Ward,Y,Dr.,15,43277676
John,Ward,N,Dr.,15,26231288
Jonathan,Ward,Y,Dr.,15,163770107
Jose,Ward,N,Sir,15,13500585
Joseph,Ward,N,Dr.,16,84993278
Joshua,Ward,Y,Sir,15,182361793
Joy,Ward,Y,Mrs.,16,67091102
Judson,Ward,N,Dr.,15,96391938
Judy,Ward,N,Miss,15,178027806
Julie,Ward,Y,Dr.,16,83750453
Katherine,Ward,N,Dr.,15,54352511
Katherine,Ward,N,Dr.,15,85475426
Katherine,Ward,N,Dr.,15,194462966
Kathleen,Ward,N,Ms.,16,72149311
Kathy,Ward,Y,Miss,16,231072449
Kay,Ward,N,Miss,15,135825940
Kenneth,Ward,Y,Mr.,15,130225270
Kenneth,Ward,Y,Sir,15,202546082
Kimberly,Ward,Y,Mrs.,15,41354176
Kimberly,Ward,N,Mrs.,16,111683684
Kimberly,Ward,Y,Ms.,15,176816319
Larry,Ward,N,Mr.,16,103786290
Larry,Ward,Y,Sir,15,218003303
Lemuel,Ward,N,Dr.,15,106779304
Lena,Ward,,Ms.,15,4508919
Leon,Ward,N,Dr.,15,230618889
Leonard,Ward,Y,Dr.,15,122656738
Leonard,Ward,N,Mr.,15,185753032
Loretta,Ward,Y,Dr.,15,87807739
Louise,Ward,Y,Ms.,15,128209296
Luis,Ward,Y,Sir,15,162123568
Luis,Ward,N,Sir,15,43392831
Mark,Ward,Y,Dr.,15,20429452
Martha,Ward,N,Miss,16,152406623
Maryann,Ward,Y,Ms.,15,67894779
Melissa,Ward,Y,Miss,16,32794945
Melissa,Ward,Y,Ms.,15,232598992
Melody,Ward,N,Ms.,15,35016113
Michael,Ward,Y,Sir,15,8085608
Michael,Ward,N,Sir,16,123945710
Myra,Ward,N,Miss,15,191137846
Nancy,Ward,Y,Dr.,15,211276548
Nathaniel,Ward,N,Dr.,15,49305783
Norma,Ward,N,Miss,15,81361937
Olga,Ward,N,Dr.,16,34424687
Ralph,Ward,Y,Dr.,16,82790298
Raymond,Ward,N,Dr.,16,186401442
Richard,Ward,N,Dr.,16,96512725
Richard,Ward,N,Sir,16,58671699
Richard,Ward,N,Sir,15,130191143
Robert,Ward,N,Dr.,15,98719699
Robert,Ward,N,Dr.,15,217137576
Robert,Ward,N,Mr.,16,137139589
Robert,Ward,N,Mr.,16,162124383
Robert,Ward,N,Mr.,15,212209158
Robert,Ward,N,Sir,16,30926963
Rosemary,Ward,N,Mrs.,15,61077168
Samuel,Ward,Y,Dr.,16,97710925
Sandra,Ward,N,Dr.,15,193434190
Sarah,Ward,N,Mrs.,15,48061259
Sean,Ward,Y,Mr.,15,73593452
Shanna,Ward,N,Mrs.,15,73815638
Sharon,Ward,Y,Ms.,15,105128914
Sherly,Ward,N,Mrs.,15,78674814
Sonia,Ward,N,Ms.,15,1349391
Sonya,Ward,Y,Mrs.,15,32889374
Steven,Ward,Y,Mr.,16,90899816
Steven,Ward,Y,Mr.,15,172335294
Sue,Ward,Y,Dr.,15,183486346
Susan,Ward,Y,Mrs.,16,215048921
Tanya,Ward,Y,Mrs.,16,33883598
Thomas,Ward,Y,Dr.,15,202157626
Thomas,Ward,Y,Sir,15,232839642
Timothy,Ward,Y,Dr.,16,29524008
Timothy,Ward,N,Dr.,15,223138004
Timothy,Ward,N,Sir,16,99849722
Tracy,Ward,N,Mr.,15,202421008
Veronica,Ward,Y,Miss,15,42733549
Vicki,Ward,N,Dr.,15,196222896
Vincent,Ward,Y,Dr.,15,58472605
Virginia,Ward,Y,Dr.,15,233466020
Viviana,Ward,N,Dr.,15,90067259
Wallace,Ward,Y,Dr.,15,61582792
Wayne,Ward,N,Sir,15,24136270
William,Ward,Y,Dr.,16,112154425
William,Ward,N,Mr.,15,190880137
William,Ward,N,Sir,16,119854614
Yvonne,Ward,N,Miss,15,162842492
,Ward,,Dr.,15,144852535
,Ward,N,Mr.,15,50470097
,Ward,N,,15,46557185
Desirae,Warden,N,Mrs.,15,172442972
Lisa,Warden,Y,Miss,15,57219708
Stephen,Warden,Y,Sir,15,125203643
Anibal,Ware,N,Sir,15,204226430
Anna,Ware,N,Dr.,16,7490394
Barbara,Ware,Y,Ms.,15,72090639
Cheryl,Ware,Y,Mrs.,16,7766678
Christopher,Ware,N,Mr.,15,57711683
Consuelo,Ware,N,Miss,15,152764192
David,Ware,Y,Sir,16,10021009
Dorothy,Ware,N,Mrs.,15,104692511
Edward,Ware,Y,Dr.,15,164876843
Edward,Ware,Y,Mr.,16,70536557
Elizabeth,Ware,Y,Dr.,15,227786029
Ellen,Ware,Y,Miss,15,189464794
Irene,Ware,Y,Miss,15,208022135
James,Ware,Y,Mr.,15,188460787
Jason,Ware,N,Dr.,16,149333962
Jessica,Ware,N,Ms.,15,5903710
John,Ware,N,Dr.,16,209003477
Joseph,Ware,N,Dr.,16,132960933
Karen,Ware,N,Miss,15,231742581
Katelynn,Ware,Y,Dr.,15,166868837
Kenneth,Ware,Y,Sir,15,150500287
Kyle,Ware,Y,Mr.,15,86080672
Martin,Ware,N,Sir,15,10521119
Matthew,Ware,N,Dr.,15,4318169
Maureen,Ware,Y,Dr.,16,200342599
Michelle,Ware,N,Mrs.,15,59533169
Morris,Ware,Y,Dr.,15,211813223
Pamela,Ware,N,Dr.,15,221115544
Philip,Ware,N,Dr.,15,143473716
Rebekah,Ware,Y,Mrs.,15,15555039
Reginald,Ware,N,Mr.,15,118172892
Roseann,Ware,N,Mrs.,15,31093795
Rubye,Ware,Y,Ms.,15,48491579
Stefani,Ware,N,Dr.,15,38904988
Sylvia,Ware,N,Mrs.,15,77774267
Theresa,Ware,Y,Dr.,16,108366819
Thomas,Ware,Y,Dr.,15,67950452
Thomas,Ware,Y,Mr.,16,50117075
Thomas,Ware,N,Sir,16,69890383
Tony,Ware,N,Mr.,15,107523252
Valerie,Ware,N,Dr.,15,66352620
Betty,Warfield,Y,Ms.,16,171601665
Gwen,Warfield,Y,Miss,15,5354554
Gwen,Warfield,Y,Miss,15,59112338
James,Warfield,Y,Dr.,15,179487890
Jan,Warfield,N,Mr.,15,164688547
Leanna,Warfield,Y,Mrs.,15,40383024
Lisa,Warfield,Y,Miss,16,15231014
Michael,Warfield,N,Mr.,15,104442874
Rebecca,Warfield,N,Mrs.,15,115015591
Riley,Warfield,N,Mr.,15,150111358
Sean,Warfield,N,Mr.,16,93567682
Alfonso,Warner,N,Dr.,15,162316700
Alice,Warner,N,Dr.,15,167046739
Alice,Warner,Y,Miss,15,32584234
Andre,Warner,Y,Mrs.,15,169445236
Aubrey,Warner,N,Mr.,15,7014425
Betty,Warner,N,Dr.,15,167979775
Bobby,Warner,Y,Mr.,15,75198505
Brian,Warner,N,Sir,15,38228730
Charles,Warner,N,Sir,15,160355055
Charlie,Warner,N,Dr.,15,185764595
Clara,Warner,Y,Ms.,15,56265315
Cynthia,Warner,Y,Mrs.,15,60875554
Daniel,Warner,Y,Sir,15,194422011
Derrick,Warner,Y,Mr.,15,200108588
Donald,Warner,N,Dr.,16,79255987
